created_at,id,text,retweet_count,favorite_count
Thu Oct 15 17:56:37 +0000 2020,1316800160454905856,Petrobras reduz preço da gasolina em 4% a partir de amanhã https://t.co/3OgCWCXd4O via @TerraBrasilnot,0,1
Thu Oct 15 17:53:47 +0000 2020,1316799447431557123,Um projeto altera a Lei do Petróleo para proibir a Petrobras de criar empresas subsidiárias para serem privatizadas. Saiba mais sobre o PL 4807/20: https://t.co/6R4WFDfh79,3,17
Thu Oct 15 17:51:35 +0000 2020,1316798892239925256,"Petrobras reduz em 4% preço da gasolina nas refinarias, após três altas seguidas. Não haverá alteração no diesel. Vale a partir desta sexta  @gzhdigital #acertodecontas",3,11
Thu Oct 15 17:51:32 +0000 2020,1316798877694074883,"Depois de três altas, Petrobras reduz preço da gasolina nas refinarias. Confira: https://t.co/QsSkw8WLkn https://t.co/gtHNt4253T",0,0
Thu Oct 15 17:47:06 +0000 2020,1316797765385687044,"Vocês acham isso normal? Não seria conflitos de interesses? 

Depois de começar a negociar com Deltan Dallagnol a devolução de parte da multa bilionária aplicada contra a Petrobras nos EUA, procurador dos EUA atuou em banca que defendeu estatal

https://t.co/bpsl2TQk2B",17,59
Thu Oct 15 17:45:21 +0000 2020,1316797322379046912,"As empresas com maior Enterprise Value em 14 de outubro
 
A Petrobras lidera a lista das 30 empresas com maior EV, apresentando no dia 14 de outubro R$ 653,7 bilhões dos quais R$ 260,79 bilhões são valor de mercado, o que representa 39,89% do EV.
 
Entre…https://t.co/CDGgi9mHoD",0,0
Thu Oct 15 17:44:30 +0000 2020,1316797111657205762,"Ou você se diz nacionalista ou você concorda em vender a 2° empresa mais valiosa do país, 5°com maior lucratividade e orgulho nacional.

Vender a Petrobras é entreguismo, não sei como alguém pode concordar com isso. 

E se alguém tiver motivos pra essa venda pode argumentar...",2,32
Thu Oct 15 17:40:13 +0000 2020,1316796032785813506,Sindipetro NF envia carta compromisso em prol da Petrobrás para candidatos a prefeito - https://t.co/T7N2tDXEIy,0,0
Thu Oct 15 17:39:38 +0000 2020,1316795885410549767,"Acordo para afretamento da sonda deve ser formalizado ainda em outubro. A semissubmersível da Diamond Offshore será contratada para operar em três projetos da Petrobras no pré-sal. Leia no #PetróleoHoje: https://t.co/NRbjKY5PbC
#petroleo",0,0
Thu Oct 15 17:37:17 +0000 2020,1316795292491091970,Petrobras reduz preço da gasolina em 4% a partir de sexta https://t.co/G5qXKagRUH,0,0
Thu Oct 15 17:36:06 +0000 2020,1316794993881821186,"Petrobras reduz em 4% preço da gasolina nas refinarias
https://t.co/4Oj4qQ1WiG",3,37
Thu Oct 15 17:28:53 +0000 2020,1316793179446939652,Petrobras reduz preço da gasolina em 4% a partir de sexta https://t.co/QtQMcrASz9,0,0
Thu Oct 15 17:26:35 +0000 2020,1316792599420850176,"Vejam que a tal da ""meritocracia"" não se aplica as famílias bilionárias do país. Os Frias erram o seu principal produto bisonhamente e vão ficar de boa. Se a Petrobrás comete um erro desse são 2 semanas apanhando na mídia. Vai vendo. https://t.co/IpOZ9VKNBL",0,0
Thu Oct 15 17:25:43 +0000 2020,1316792383586082818,Petrobras reduz preço da gasolina em 4% a partir de sexta https://t.co/i96pTiLhN9,2,25
Thu Oct 15 17:25:02 +0000 2020,1316792211594412035,Petrobras reduz gasolina em 4% a partir de sexta; diesel segue estável https://t.co/bFujXTo3El https://t.co/noFlY0gJuk,0,0
Thu Oct 15 17:13:55 +0000 2020,1316789413129728000,"Petrobras reduz em 4% preço da gasolina nas refinarias; diesel segue inalterado
https://t.co/bRZXdP8w6A",0,6
Thu Oct 15 17:11:01 +0000 2020,1316788682880421888,Petrobras reduz preço da gasolina em 4% https://t.co/B7B2sOPXwm,2,19
Thu Oct 15 17:09:11 +0000 2020,1316788221662171139,"“Corrupção não é só deixar de desviar da Petrobras”, diz deputado do Novo https://t.co/OVTfURikd8 
#PropinaNaBunda",0,1
Thu Oct 15 17:08:14 +0000 2020,1316787984381997056,$PETR3 - Petrobras vai reduzir o preço da gasolina em suas refinarias em 4% https://t.co/sBGF4BSsZG,0,0
Thu Oct 15 17:08:14 +0000 2020,1316787981215248390,$PETR4 - Petrobras vai reduzir o preço da gasolina em suas refinarias em 4% https://t.co/iw1qE3IkCR,0,0
Thu Oct 15 17:08:11 +0000 2020,1316787970796654592,$PETR4 - Petrobras vai reduzir o preço da gasolina em suas refinarias em 4% https://t.co/G053mp86cy,0,0
Thu Oct 15 17:07:55 +0000 2020,1316787901573877763,$PETR3 - Petrobras vai reduzir o preço da gasolina em suas refinarias em 4% https://t.co/umHkZusbpc,0,0
Thu Oct 15 17:07:54 +0000 2020,1316787899506069505,$PETR4 - Petrobras vai reduzir o preço da gasolina em suas refinarias em 4% https://t.co/ePdPt4nwH6,0,0
Thu Oct 15 17:07:43 +0000 2020,1316787851565166592,$PETR4 - Petrobras vai reduzir o preço da gasolina em suas refinarias em 4% https://t.co/ee9LHDTUVN,0,0
Thu Oct 15 17:07:21 +0000 2020,1316787760926203905,$PETR4 - Petrobras vai reduzir o preço da gasolina em suas refinarias em 4% https://t.co/k6II5qwgxf,0,0
Thu Oct 15 17:07:20 +0000 2020,1316787758271279104,$PETR3 - Petrobras vai reduzir o preço da gasolina em suas refinarias em 4% https://t.co/4BiCk2aeJP,0,0
Thu Oct 15 17:07:20 +0000 2020,1316787756194988033,$PETR4 - Petrobras vai reduzir o preço da gasolina em suas refinarias em 4% https://t.co/MkH3sRvIp4,0,0
Thu Oct 15 17:07:04 +0000 2020,1316787687697911810,$PETR4 - Petrobras vai reduzir o preço da gasolina em suas refinarias em 4% https://t.co/ZW1ZSvI2Hd,0,0
Thu Oct 15 17:02:00 +0000 2020,1316786413623488513,Petrobras reduz preço da gasolina em 4% a partir de amanhã https://t.co/jaNfqojptm via @TerraBrasilnot,2,4
Thu Oct 15 17:01:55 +0000 2020,1316786392035397634,"“Combater corrupção não é só deixar de desviar da Petrobras. É também não escolher figuras assim para representá-lo.”

Muito bem dito @TiagoMitraud 👏👏👏 https://t.co/w2CELkECQq",2,13
Thu Oct 15 17:01:48 +0000 2020,1316786362373279745,"Petrobras reduz preço da gasolina em 4%

https://t.co/Ybwmpp2381",7,44
Thu Oct 15 16:56:01 +0000 2020,1316784909193748480,Petrobras reduz gasolina em 4% a partir de sexta; diesel segue estável - https://t.co/BVQIB7bZ2X,1,12
Thu Oct 15 16:52:57 +0000 2020,1316784137953574912,"Roubar dinheiro da Saúde e enfiar no koolll também é corrupção.  Além de ser homicídio.

#PropinaNaBunda 

https://t.co/wGB0XM8TjZ",1,2
Thu Oct 15 16:51:30 +0000 2020,1316783771010695169,"Não vai jogar a culpa em ninguém, a culpa é do corrupto, Senador Chico Rodrigues.
Não é por ser vice-líder do governo no senado que o presidente é o bandido, diferentemente do seu caso em 2010 que recebeu R$ 1 milhão da Petrobras, conforme link a seguir,  https://t.co/N3Qu3n7HZz https://t.co/eBIHlbAx8i",1,5
Thu Oct 15 16:50:25 +0000 2020,1316783500754857984,Como usar nosso pré-sal para desenvolver a Ásia (com ajuda da Petrobrás e Lava-Jato) https://t.co/dFM5Y1B6Nn,16,57
Thu Oct 15 16:50:11 +0000 2020,1316783439929106432,"Vc é a favor da privatização da petrobrás ? — Nem precisa privatizar, era só o Getúlio ter ouvido o Roberto Campos e ter feito a empresa de maneira mista. Mas se for pra colocar ao lado do que é hoje, prefiro privatizado mesmo, ta… https://t.co/ce1XA4yHN9",0,8
Thu Oct 15 16:47:38 +0000 2020,1316782798867517440,Petrobras reduz preço da gasolina em 4% a partir de amanhã - Terra Brasil Notícias https://t.co/IAdkXAsowx,1,2
Thu Oct 15 16:47:25 +0000 2020,1316782745079689226,"""Corrupção não é só deixar de desviar da Petrobras"", diz deputado do Novo

https://t.co/gNL7FHALJJ",26,234
Thu Oct 15 16:46:18 +0000 2020,1316782465114140686,"Mitraud sempre no ponto.

Trocadilho intencional. https://t.co/saaKogQSG3",0,15
Thu Oct 15 16:42:26 +0000 2020,1316781491146416128,“Combater corrupção não é só deixar de desviar da Petrobras. É também não escolher figuras assim para representá-lo.” https://t.co/Cew7JWlSSc,87,618
Thu Oct 15 16:41:36 +0000 2020,1316781280990724103,"Ao STF, Petrobrás afirma que nunca acusou Lula nos EUA https://t.co/bH3gpDKaHe",0,1
Thu Oct 15 16:37:44 +0000 2020,1316780308386197510,Petrobrás afirma ao STF que nunca acusou Lula nos EUA https://t.co/4nJ14gh65M,0,0
Thu Oct 15 16:29:49 +0000 2020,1316778315697582083,"em 2014, eu falava pras pessoas falarem pros seus pais votarem na dilma pq se o aécio vencesse, ele venderia a petrobras e meu pai ficaria na merda kkkkkkkkk https://t.co/T9OMspyR5Y",0,1
Thu Oct 15 16:27:51 +0000 2020,1316777820744548352,"Ao STF, Petrobrás afirma que nunca acusou Lula nos EUA https://t.co/x4tvXPtMW7",0,0
Thu Oct 15 16:27:05 +0000 2020,1316777627886276609,"Petrobras reduz preço da gasolina em 4% a partir de amanhã https://t.co/dzLMoyBFVe via @A Gazeta Brasil apresenta as últimas notícias sobre governo Bolsonaro, Lava Jato, Planalto, Congresso, Judiciário, além de notícias dos bastidores.",0,0
Thu Oct 15 16:23:25 +0000 2020,1316776703826554885,Petrobras reduz preço da gasolina em 4% a partir de amanhã https://t.co/lLwbJCxn3n,1,15
Thu Oct 15 16:21:49 +0000 2020,1316776302536527872,Petrobrás afirma ao STF que nunca acusou Lula nos EUA https://t.co/AVBFPE38Rp,2,3
Thu Oct 15 16:21:46 +0000 2020,1316776287105691650,PETROBRAS: Estatal reduz preço da gasolina em 4% a partir desta sexta - veja mais notí­cias em https://t.co/zdm4sINdLp,0,0
Thu Oct 15 16:16:41 +0000 2020,1316775010766385158,"O reajuste na gasolina é o segundo para o combustível em outubro

https://t.co/J5t54zkS39",0,0
Thu Oct 15 16:16:38 +0000 2020,1316774996568612864,"Feliz Dia do Professor resumida na imagem do professor Nonô Figueiredo e o aluno Bruno Baptista.

#StockCar #Pirelli #Chevrolet #Petrobras #Toyota #Lubrax #Frasle #Fremax #Viemar #Blau #Transzero #SporTV https://t.co/BQQ3RqXMYo",1,10
Thu Oct 15 16:16:30 +0000 2020,1316774962821242881,Una rebaja es una rebaja 😬 Petrobras reduz preço da gasolina em 4% a partir de amanhã https://t.co/PxQUZ5PwCA,2,9
Thu Oct 15 16:13:40 +0000 2020,1316774248703242240,Petrobras reduz gasolina em 4% a partir de sexta; diesel segue estável https://t.co/XF45zKlwIO via @UOLEconomia @UOL,0,0
Thu Oct 15 16:12:03 +0000 2020,1316773845424992256,Petrobras reduz preço da gasolina em 4% a partir de sexta https://t.co/EKrJhPJl6P #Economia,1,0
Thu Oct 15 16:09:14 +0000 2020,1316773135501455360,"Bolsonaro diz não ter nada a ver com a nova versão do dinheiro na cueca

Mas essa é a ficha corrida daquele q escolheu como seu vice-líder no Senado

Combater corrupção ñ é só deixar de desviar da Petrobras. É tbm ñ escolher figuras assim p representá-lo

https://t.co/SeASs9xIWt",42,345
Thu Oct 15 16:06:42 +0000 2020,1316772495589085188,Eugênio Miguel Mancini: Programa de desinvestimento promete transformar a Petrobras em uma empresa sem significado https://t.co/8NIJzoFk5d,3,4
Thu Oct 15 16:05:43 +0000 2020,1316772249567932416,#Petrobras reduz preço médio da gasolina em 4% a partir de sexta https://t.co/fS8mSaXZBx,0,2
Thu Oct 15 16:04:23 +0000 2020,1316771913335812096,Petrobras reduz preço da gasolina em 4% a partir de amanhã https://t.co/6SyI7Y3uxg,62,183
Thu Oct 15 16:01:23 +0000 2020,1316771161519403009,Ventilador pulmonar sem necessidade de entubar o paciente. https://t.co/7hWBXUXAf6,0,0
Thu Oct 15 16:01:19 +0000 2020,1316771142317887489,"Dilma falava igual da Lava Jato
https://t.co/JjiNKhmuGo https://t.co/fIwzsC6zDG",0,0
Thu Oct 15 15:59:32 +0000 2020,1316770692017401857,Petrobras reduz gasolina em 4% a partir de sexta; diesel segue estável https://t.co/UaVbMLsa3t #empresas #combustíveis #gasolina #diesel,1,5
Thu Oct 15 15:53:40 +0000 2020,1316769216058580994,🛢 Petrobras corta os preços da gasolina em 4% a partir de amanhã. (TC Mover),1,15
Thu Oct 15 15:51:38 +0000 2020,1316768706790404102,Quem faz day trade com ação da Petrobras deve estar rindo atoa pq tem condição isso não,0,0
Thu Oct 15 15:50:05 +0000 2020,1316768316598484994,Petrobras reduz preço da gasolina em 4% a partir de sexta =&gt; https://t.co/2y2mU9vh1x #G1 https://t.co/8mVmzI3aMq,1,23
Thu Oct 15 15:50:03 +0000 2020,1316768306515374081,Petrobras reduz gasolina em 4% a partir de sexta; diesel segue estável https://t.co/7n39NwwbWF,1,11
Thu Oct 15 15:45:28 +0000 2020,1316767155984179202,"Petrobras reduz gasolina em 4% a partir de sexta; diesel segue estável
https://t.co/J5t54zkS39",0,4
Thu Oct 15 15:40:16 +0000 2020,1316765844073054208,Ações de Petrobras e Vale caem com baixa das commodities; CSN avança na sessão pré-resultado e JBS s... (https://t.co/UyS2Ris0Y7),0,0
Thu Oct 15 15:40:13 +0000 2020,1316765832970670081,Petrobras diz ao STF que nunca acusou Lula de corrupção nos EUA https://t.co/6IxSLmJqng,0,0
Thu Oct 15 15:36:21 +0000 2020,1316764859791540225,"Petrobras reduzirá os preços da gasolina em suas refinarias em 4% a partir de sexta-feira, enquanto as cotações do diesel não sofrerão alteração https://t.co/I782eco3q2 via @VigaRodrigo #PETR4 #gasolina #diesel",0,3
Thu Oct 15 15:34:32 +0000 2020,1316764402717282309,Hoje posso dizer que a polícia federal é tão lucrativa quanto a Petrobrás só recuperando dinheiro desviados e do tráfico,0,0
Thu Oct 15 15:34:12 +0000 2020,1316764316918599681,O trabalhador da Petrobrás Mário Gabriel Vieira explica o motivo do Movimento Marxista Cinco de Maio (MM5) defender o voto nulo (00.000 mais confirma) em eleições burguesas &gt; https://t.co/6528wUJ0Va,0,0
Thu Oct 15 15:30:15 +0000 2020,1316763324906967041,Cotação Petróleo $PBR #PETR4 Fonte: https://t.co/JVJQVnBgVJ https://t.co/9MU8atiwPp,0,0
Thu Oct 15 15:11:47 +0000 2020,1316758678037508102,"Geólogo: Recebendo até 700 mil por mês, dirigentes da Petrobras dizem amém à demolição do saber da empresa - https://t.co/WkeJglYXG6 
GEÓLOGO ALERTA QUE VENDA DE ATIVOS DO PÓS-SAL PÕE EM RISCO O ACERVO INTELECTUAL DA PETROBRAS EM RECUPERAÇÃO DE PETRÓLEO https://t.co/oOD6DcY9rz",1,0
Thu Oct 15 15:08:24 +0000 2020,1316757824060432384,"Curioso como as pessoas passaram de:
"" É claro que tá envolvido, ele é o presidente, não vai saber o que tá acontecendo na Petrobras? ""
Para:
"" O filho não é o pai ""
Ou:
"" mas foi encontrado na cueca do presidente? Não? Então pronto! ""
 
Em menos de 3 anos....

Mto curioso.....",0,3
Thu Oct 15 15:07:02 +0000 2020,1316757482358870018,"Geólogo: Recebendo até 700 mil por mês, dirigentes da Petrobras dizem amém à demolição do saber da empresa - https://t.co/WkeJglYXG6 
GEÓLOGO ALERTA QUE VENDA DE ATIVOS DO PÓS-SAL PÕE EM RISCO O ACERVO INTELECTUAL DA PETROBRAS EM RECUPERAÇÃO DE PETRÓLEO",0,0
Thu Oct 15 15:00:01 +0000 2020,1316755717525655554,"Importação de derivados de petróleo ganha espaço no País, enquanto Petrobrás reduz produção própria

https://t.co/OwaXQHTP2m",1,5
Thu Oct 15 14:58:19 +0000 2020,1316755287194439680,MPF quer R$ 3 bi de dono da Camargo Corrêa por rombo em fundo da Petrobras https://t.co/dt0UsAguPJ,0,0
Thu Oct 15 14:58:11 +0000 2020,1316755256701837312,Agora eu entendi porque Dallagnol e a Lava Jato de Curitiba desistiram do dinheiro da Petrobras. Não tem como enfiar mais de 2 bi na bunda.,6,13
Thu Oct 15 14:57:12 +0000 2020,1316755006226219008,Petrobras diz ao STF que nunca acusou Lula de corrupção nos EUA https://t.co/kyXJrnIIZs,3,7
Thu Oct 15 14:57:10 +0000 2020,1316754997162381312,Petrobras diz ao STF que nunca acusou Lula de corrupção nos EUA https://t.co/2EjeCEZ390,3,3
Thu Oct 15 14:55:00 +0000 2020,1316754452603441152,"&gt;@EstadaoEconomia Importação de derivados de petróleo ganha espaço no País, enquanto Petrobrás reduz produção própria https://t.co/tvSE5rmTw7",5,31
Thu Oct 15 14:54:08 +0000 2020,1316754236261138438,O Supremo Tribunal Federal (STF) negou o pedido da Câmera que buscava proibir a venda de refinarias pela Petrobras sem consulta ao Congresso Nacional. A demanda foi orientada sob argumento de que a empresa poderia liquidar seu patrimônio sem fiscalização… https://t.co/OGjPtTg9Ge https://t.co/mUTnwQ4NLR,0,0
Thu Oct 15 14:50:53 +0000 2020,1316753418321526784,"Em manifestação encaminhada ao Supremo, os advogados da empresa estatal tentam negar acesso da defesa do ex-presidente a documentos e informações trocados com autoridades norte-americanas. 
https://t.co/lDblNLkDgb",0,0
Thu Oct 15 14:45:41 +0000 2020,1316752107991695360,"Não esqueça de votar em seu time no Stock Manager, hein?

Acesse https://t.co/g9YDZF1GFR e participe!

#StockCar #Pirelli #Chevrolet #Petrobras #Toyota #Lubrax #Frasle #Fremax #Viemar #Blau #Transzero #SporTV https://t.co/jKIYB7DAmo",0,5
Thu Oct 15 14:44:26 +0000 2020,1316751795931287554,"O movimento #PetrobrasFica é uma iniciativa que busca esclarecer e mobilizar empresários, poder público, trabalhadores do setor e a população afetados pela drástica redução de investimento da Petrobrás na Bacia de Campos. https://t.co/ct9znGfKce",2,4
Thu Oct 15 14:42:54 +0000 2020,1316751409786884098,"Eu tenho 25 anos e os candidatos à prefeitura de Vila Velha continuam sendo as mesmas pessoas. Essa cidade POUCO avançou. E esse pouco foi durante o Governo PT, com expansão da Petrobrás.",0,4
Thu Oct 15 14:41:29 +0000 2020,1316751053967294464,"Sonardyne fornecerá sistemas de navegação e posicionamento para navios da C-Innovation, empresa do grupo da Edison Chouest. Leia no #PetróleoHoje:
https://t.co/5zrMMCxWHt
#petroleo",0,0
Thu Oct 15 14:40:23 +0000 2020,1316750775645859840,Ações de Petrobras e Vale caem com baixa das commodities; CSN avança na sessão pré-resultado e JBS segue alta da véspera https://t.co/fFFAroqt8H,2,21
Thu Oct 15 14:38:52 +0000 2020,1316750393301512192,"Oceaneering fornecerá tecnologia de monitoramento que evita problemas de fadiga de cabeça de poço:
https://t.co/OR2Wehcm7p
#petroleo #tecnologia",0,0
Thu Oct 15 14:26:21 +0000 2020,1316747241529520130,"15/10/2020 Quinta feira 11:23 Eclipse total em #PETR3 e #PETR4. Quem,viu,viu!",0,1
Thu Oct 15 14:25:25 +0000 2020,1316747006703005697,Ações de Petrobras e Vale caem com baixa das commodities; CSN avança na sessão pré-resultado e JBS segue alta da véspera https://t.co/n5EJTTsGtA via @InfoMoney,0,0
Thu Oct 15 14:24:18 +0000 2020,1316746727085543426,"A Petrobrás afirmou em parecer que jamais acusou Lula de envolvimento em corrupção nos Estados Unidos. No parecer os advogados da empresa tentam negar acesso da defesa de Lula a documentos e informações trocados com autoridades USA..

Saiba mais em: https://t.co/9QeOoFV6On",1,3
Thu Oct 15 14:20:19 +0000 2020,1316745726139957249,GEÓLOGO ALERTA QUE VENDA DE ATIVOS DO PÓS-SAL PÕE EM RISCO O ACERVO INTELECTUAL DA PETROBRÁS EM RECUPERAÇÃO DE PETRÓLEO | PetroNotícias https://t.co/JBwpk1ZRZn,0,1
Thu Oct 15 14:18:52 +0000 2020,1316745361529204738,Petrobrás afirma ao STF que nunca acusou Lula nos EUA  https://t.co/dVrlxbTifp,0,0
Thu Oct 15 14:16:15 +0000 2020,1316744700477538304,"O BB é o 1º banco do país. Completou 212 anos no dia 12. Sua história se mistura com o desenvolvimento do país, com a criação da Petrobras, da Vale (do Rio do Doce), com a industrialização, o desenvolvimento regional, da educação, e das políticas públicas sociais. #OBomDoBBé",6,13
Thu Oct 15 14:13:27 +0000 2020,1316743998631968769,"O BB é o 1º banco do país. Completou 212 anos no dia 12. Sua história se mistura com o desenvolvimento do país, com a criação da Petrobras, da Vale (do Rio do Doce), com a industrialização, o desenvolvimento regional, da educação, e das políticas públicas sociais. #OBomDoBBé",1,2
Thu Oct 15 14:12:50 +0000 2020,1316743842188742657,"O BB é o 1º banco do país. Completou 212 anos no dia 12. Sua história se mistura com o desenvolvimento do país, com a criação da Petrobras, da Vale (do Rio do Doce), com a industrialização, o desenvolvimento regional, da educação, e das políticas públicas sociais. #OBomDoBBé",2,4
Thu Oct 15 14:12:39 +0000 2020,1316743794772127744,"O BB é o 1º banco do país. Completou 212 anos no dia 12. Sua história se mistura com o desenvolvimento do país, com a criação da Petrobras, da Vale (do Rio do Doce), com a industrialização, o desenvolvimento regional, da educação, e das políticas públicas sociais. 

#OBomDoBBé",2,2
Thu Oct 15 14:11:53 +0000 2020,1316743600831688706,"O BB é o 1º banco do país. Completou 212 anos no dia 12. Sua história se mistura com o desenvolvimento do país, com a criação da Petrobras, da Vale (do Rio do Doce), com a industrialização, o desenvolvimento regional, da educação, e das políticas públicas sociais. #OBomDoBBé https://t.co/eKuVgFWaCh",3,4
Thu Oct 15 14:10:41 +0000 2020,1316743302046244869,"O BB é o 1º banco do país. Completou 212 anos no dia 12. Sua história se mistura com o desenvolvimento do país, com a criação da Petrobras, da Vale (do Rio do Doce), com a industrialização, o desenvolvimento regional, da educação, e das políticas públicas sociais. 

#OBomDoBBé",1,1
Thu Oct 15 14:10:35 +0000 2020,1316743275810820096,"Em entrevista, geólogo afirma que a venda de ativos do pós-sal ameaça arquivo intelectual da Petrobrás. https://t.co/DRYcLO6H4M",1,0
Thu Oct 15 14:10:26 +0000 2020,1316743236187287552,"O BB é o 1º banco do país. Completou 212 anos no dia 12. Sua história se mistura com o desenvolvimento do país, com a criação da Petrobras, da Vale (do Rio do Doce), com a industrialização, o desenvolvimento regional, da educação, e das políticas públicas sociais. #OBomDoBBé",0,2
Thu Oct 15 14:08:50 +0000 2020,1316742836742762496,"Hoje é #DiaDosProfessores e queremos agradecer aos educadores que levam os albatrozes para a sala de aula - mesmo que seja virtual! ❤

O Programa Albatroz em Casa tem atividades para todas as idades escolares https://t.co/b4rkNsu8Bf

#ProjetoAlbatroz @Petrobras https://t.co/6klEPoTLa9",0,2
Thu Oct 15 14:08:07 +0000 2020,1316742655360020482,"O BB é o 1º banco do país. Completou 212 anos no dia 12. Sua história se mistura com o desenvolvimento do país, com a criação da Petrobras, da Vale (do Rio do Doce), com a industrialização, o desenvolvimento regional, da educação, e das políticas públicas sociais. #OBomDoBBé",5,7
Thu Oct 15 14:05:57 +0000 2020,1316742108447993857,"O BB é o 1º banco do país. Completou 212 anos no dia 12. Sua história se mistura com o desenvolvimento do país, com a criação da Petrobras, da Vale (do Rio do Doce), com a industrialização, o desenvolvimento regional, da educação, e das políticas públicas sociais. #OBomDoBBé",4,7
Thu Oct 15 14:05:16 +0000 2020,1316741939409059840,"O BB é o 1º banco do país. Completou 212 anos no dia 12. Sua história se mistura com o desenvolvimento do país, com a criação da Petrobras, da Vale (do Rio do Doce), com a industrialização, o desenvolvimento regional, da educação, e das políticas públicas sociais. #OBomDoBBé",23,36
Thu Oct 15 14:03:05 +0000 2020,1316741388764164098,"Geólogo: Recebendo até 700 mil por mês, dirigentes da Petrobras dizem amém à demolição do saber da empresa https://t.co/Ya2myR8qhy",13,20
Thu Oct 15 14:02:50 +0000 2020,1316741324482269186,"Promoção da Ignorância é Arma Contra *Petrobrás
#UmbrellaDeal #DanielDantas #DarioMesser #BanestadoLeaks #OdebrechtPapers #PatriotActTabajara https://t.co/xxZGXI9vpd",1,2
Thu Oct 15 14:00:25 +0000 2020,1316740715595079682,STF abre porteira para privatizar a Petrobras https://t.co/3HTzBqLrEz,0,1
Thu Oct 15 13:58:41 +0000 2020,1316740279634923520,"A UI do PlayStation 5 feita do zero. 
Já no lado verde tem propaganda de batata Pringle’s, Petrobras e carro da Fiat que foi reaproveitada pro Xbox Series.
🤣🤣🤣🤣🤣 https://t.co/UehkZizoqa",2,15
Thu Oct 15 13:57:33 +0000 2020,1316739996976635905,"Lana eu não estou no rio de janeiro .Na casa da minha outra irmã que o marido é da petrobras. Eu entrei no avião sem sentir .mente  em choque. Conseguir dormir já pela manhã.
Não vou demorar uma senhora precisando de cadeira de roda . A filha foi pedir para eu ajudar .pouco volto",0,0
Thu Oct 15 13:57:30 +0000 2020,1316739983198359552,"Venda de ativos do pós-sal ameaça arquivo intelectual da Petrobrás, afirma geólogo https://t.co/LamNiYD2lE via @aepet",0,0
Thu Oct 15 13:54:00 +0000 2020,1316739101924655104,"Enquanto um console produz uma dashboard do zero, cheia de inovações, features nunca antes vistas e dignas de nova geração

o outro usa a mesma dash com propaganda da Petrobras... https://t.co/48jjbZYF4o",6,158
Thu Oct 15 13:53:54 +0000 2020,1316739076800819201,"A Petrobras sempre deu lucro, apesar de mal administrada e roubada por prepostos de políticos . O ápice do roubo da empresa aconteceu na Nova República , praticado por comunistas, com e sem gravatas. É o reflexo perfeito da República Brasileira, mas é estratégica .",1,6
Thu Oct 15 13:48:21 +0000 2020,1316737680038920194,"O #tbt é de 1995, ano da maior greve dos petroleiros. Conhecer o passado é fundamental para garantir a Petrobrás pública, nossos direitos e de todos os brasileiros. Vivemos mais um momento decisivo quando precisamos estar ainda mais unidos e fortes na luta por #PetrobrásFica! https://t.co/UDlaJU8gtm",0,0
Thu Oct 15 13:47:46 +0000 2020,1316737534865682433,Oceaneering recebe Contrato Offshore da Petrobras para serviços de tethering de BOP https://t.co/GeAwYgzNYJ,0,0
Thu Oct 15 13:43:32 +0000 2020,1316736470271623169,"Nossa homenagem a todos nossos professores !
Patrocínio @Petrobras pelo Programa Petrobras Socioambiental. #projetocanarinhos #patrocinioPetrobras #EnergiaParaTransformar https://t.co/BnC7taYBaL",0,0
Thu Oct 15 13:40:45 +0000 2020,1316735767415320581,O chefe da quadrilha que roubou a Petrobrás (LULA) e o chefe do PCC estariam presos #SegundaInstanciaJa,0,0
Thu Oct 15 13:36:15 +0000 2020,1316734633648820225,"Petrobrás confirma que nunca acusou Lula nos EUA, em documento enviado ao STF. - https://t.co/WEapwzUytS @a_postagem",0,0
Thu Oct 15 13:32:47 +0000 2020,1316733762059862017,Os ataques à Petrobras são um ato de ódio do Bolsonaro para desrespeitar a Constituição! #DesculpasDoPT,0,0
Thu Oct 15 13:28:39 +0000 2020,1316732723566972928,"Fotos da lancha de André do Rap e lancha que pertenceu ao ex-diretor de Abastecimento da Petrobras ""Paulo Roberto Costa"", e foi leiloada. 
Que coincidência ! https://t.co/r7LNNHYGnB",15,34
Thu Oct 15 13:28:27 +0000 2020,1316732673407307777,"Foram mais de 3 mil inscritos, 20 desafios e muitas soluções inovadoras. Por isso foi um orgulho patrocinar o https://t.co/ncliJh4cVM e fazer parte do maior hackathon da América Latina. Mas e você, ainda não sabe o que é um hackathon? Vem descobrir: https://t.co/cm2xlVpAdk https://t.co/pQtyQ5vtzn",3,52
Thu Oct 15 13:26:33 +0000 2020,1316732193205559296,"Tenho 13 anos de contribuição, escravo da Petrobrás, 2 tentativas de homicídio dentro da empresa... Já paguei ao Inss, suficiente para me aposentar hoje (contribuição minha e patronal).",0,0
Thu Oct 15 13:25:34 +0000 2020,1316731946534400005,"Ivan valendo (PSOL)  Furtar os correios. Assim como fizeram
Com Petrobrás 👍👍 https://t.co/wgXWcaLOPD",0,0
Thu Oct 15 13:21:50 +0000 2020,1316731005819146240,"De Petrobras (PETR4) a MMX (MMXM3), como ganhar dinheiro com aluguel de ações https://t.co/vjaj0RGtvX",0,0
